sample_id,site,origin_date,label_date,y,latitude,longitude,source,last_observed_event,target_value
habsos_14d:275:-827:2019-04-08,275:-827,2019-04-08,2019-04-22,0,27.58512,-82.61482,NOAA_HABSOS,0,0.0
habsos_14d:275:-828:2019-04-08,275:-828,2019-04-08,2019-04-22,0,27.5385,-82.7402,NOAA_HABSOS,0,0.0
habsos_14d:276:-827:2019-04-08,276:-827,2019-04-08,2019-04-22,0,27.6055,-82.6508,NOAA_HABSOS,0,0.0
habsos_14d:276:-828:2019-04-08,276:-828,2019-04-08,2019-04-22,0,27.6133,-82.7391,NOAA_HABSOS,0,0.0
habsos_14d:277:-827:2019-04-08,277:-827,2019-04-08,2019-04-22,0,27.74376666666667,-82.65088,NOAA_HABSOS,0,0.0
habsos_14d:278:-829:2019-04-08,278:-829,2019-04-08,2019-04-22,0,27.8121,-82.81915,NOAA_HABSOS,0,0.0
habsos_14d:279:-829:2019-04-08,279:-829,2019-04-08,2019-04-22,0,27.96035,-82.8243,NOAA_HABSOS,0,0.0
habsos_14d:286:-809:2019-04-08,286:-809,2019-04-08,2019-04-23,0,28.61573,-80.80228,NOAA_HABSOS,0,0.0
habsos_14d:280:-806:2019-04-09,280:-806,2019-04-09,2019-04-23,0,28.02036,-80.53889666666667,NOAA_HABSOS,0,0.0
habsos_14d:297:-849:2019-04-09,297:-849,2019-04-09,2019-04-25,0,29.7301,-84.88478,NOAA_HABSOS,0,0.0
habsos_14d:247:-817:2019-04-10,247:-817,2019-04-10,2019-04-24,0,24.783983333333335,-81.61748,NOAA_HABSOS,0,0.0
habsos_14d:248:-817:2019-04-10,248:-817,2019-04-10,2019-04-24,0,24.81192,-81.66467,NOAA_HABSOS,0,0.0
habsos_14d:263:-801:2019-04-10,263:-801,2019-04-10,2019-04-24,0,26.3335,-80.0718,NOAA_HABSOS,0,0.0
habsos_14d:268:-801:2019-04-10,268:-801,2019-04-10,2019-04-24,0,26.84473,-80.05686,NOAA_HABSOS,0,0.0
